schema_name,object_name,object_type,column_id,column_name,data_type,max_length,precision,scale,is_nullable
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,9,momentum_12_1,float,8,53,0,True
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,10,sector_eligible_count,bigint,8,19,0,True
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,11,sector_momentum_rank_asc,bigint,8,19,0,True
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,12,sector_momentum_quintile,bigint,8,19,0,True
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,13,sector_momentum_portfolio,nvarchar,12,0,0,False
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,14,sector_quintile_security_count,bigint,8,19,0,True
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,15,sector_equal_weight,float,8,53,0,True
analytics,v_security_monthly_sector_momentum_portfolio,VIEW,16,sector_neutral_leg_weight,float,8,53,0,True
analytics,v_security_monthly_sector_momentum_ranking,VIEW,1,analysis_month_number,int,4,10,0,False
analytics,v_security_monthly_sector_momentum_ranking,VIEW,2,month_start_date,date,3,10,0,True
analytics,v_security_monthly_sector_momentum_ranking,VIEW,3,month_end_date,date,3,10,0,False
analytics,v_security_monthly_sector_momentum_ranking,VIEW,4,security_key,varchar,32,0,0,False
analytics,v_security_monthly_sector_momentum_ranking,VIEW,5,project_ticker,varchar,32,0,0,False
analytics,v_security_monthly_sector_momentum_ranking,VIEW,6,gics_sector,nvarchar,128,0,0,False
analytics,v_security_monthly_sector_momentum_ranking,VIEW,7,momentum_12_1_start_date,date,3,10,0,True
analytics,v_security_monthly_sector_momentum_ranking,VIEW,8,momentum_12_1_end_date,date,3,10,0,True
analytics,v_security_monthly_sector_momentum_ranking,VIEW,9,momentum_12_1,float,8,53,0,True
analytics,v_security_monthly_sector_momentum_ranking,VIEW,10,sector_eligible_count,bigint,8,19,0,True
analytics,v_security_monthly_sector_momentum_ranking,VIEW,11,sector_momentum_rank_asc,bigint,8,19,0,True
analytics,v_security_monthly_sector_momentum_ranking,VIEW,12,sector_momentum_quintile,bigint,8,19,0,True
analytics,v_spy_month_end_calendar,VIEW,1,month_start_date,date,3,10,0,True
analytics,v_spy_month_end_calendar,VIEW,2,month_end_date,date,3,10,0,False
analytics,v_spy_month_end_calendar,VIEW,3,calendar_year,int,4,10,0,True
analytics,v_spy_month_end_calendar,VIEW,4,calendar_month,int,4,10,0,True
analytics,v_spy_month_end_calendar,VIEW,5,analysis_month_number,int,4,10,0,True
analytics,v_spy_month_end_calendar,VIEW,6,trading_session_number,bigint,8,19,0,True
analytics,v_spy_trading_calendar,VIEW,1,price_date,date,3,10,0,False
analytics,v_spy_trading_calendar,VIEW,2,trading_session_number,bigint,8,19,0,True
analytics,v_spy_trading_calendar,VIEW,3,previous_spy_session,date,3,10,0,True
analytics,v_spy_trading_calendar,VIEW,4,next_spy_session,date,3,10,0,True
audit,artifact,USER_TABLE,1,artifact_id,bigint,8,19,0,False
audit,artifact,USER_TABLE,2,run_id,bigint,8,19,0,True
audit,artifact,USER_TABLE,3,hypothesis_id,varchar,16,0,0,True
audit,artifact,USER_TABLE,4,artifact_name,nvarchar,600,0,0,False
audit,artifact,USER_TABLE,5,artifact_type,varchar,80,0,0,False
audit,artifact,USER_TABLE,6,repository_path,nvarchar,2000,0,0,True
audit,artifact,USER_TABLE,7,sha256,char,64,0,0,True
audit,artifact,USER_TABLE,8,description,nvarchar,4000,0,0,True
audit,artifact,USER_TABLE,9,created_at_utc,datetime2,6,19,0,False
audit,exclusion,USER_TABLE,1,exclusion_id,bigint,8,19,0,False
audit,exclusion,USER_TABLE,2,hypothesis_id,varchar,16,0,0,True
audit,exclusion,USER_TABLE,3,exclusion_scope,varchar,80,0,0,False
audit,exclusion,USER_TABLE,4,entity_key,nvarchar,600,0,0,False
audit,exclusion,USER_TABLE,5,start_date,date,3,10,0,True
audit,exclusion,USER_TABLE,6,end_date,date,3,10,0,True
audit,exclusion,USER_TABLE,7,reason_code,varchar,120,0,0,False
audit,exclusion,USER_TABLE,8,reason_description,nvarchar,5000,0,0,False
audit,exclusion,USER_TABLE,9,source_reference,nvarchar,2000,0,0,True
audit,exclusion,USER_TABLE,10,frozen,bit,1,1,0,False
audit,pipeline_run,USER_TABLE,1,run_id,bigint,8,19,0,False
audit,pipeline_run,USER_TABLE,2,pipeline_name,nvarchar,400,0,0,False
audit,pipeline_run,USER_TABLE,3,script_version,nvarchar,400,0,0,True
audit,pipeline_run,USER_TABLE,4,git_commit,varchar,64,0,0,True
audit,pipeline_run,USER_TABLE,5,started_at_utc,datetime2,6,19,0,False
audit,pipeline_run,USER_TABLE,6,completed_at_utc,datetime2,6,19,0,True
audit,pipeline_run,USER_TABLE,7,status,varchar,32,0,0,False
audit,pipeline_run,USER_TABLE,8,source_artifact_sha256,char,64,0,0,True
audit,pipeline_run,USER_TABLE,9,notes,nvarchar,6000,0,0,True
audit,quality_check,USER_TABLE,1,quality_check_id,bigint,8,19,0,False
audit,quality_check,USER_TABLE,2,run_id,bigint,8,19,0,False
audit,quality_check,USER_TABLE,3,check_name,nvarchar,600,0,0,False
audit,quality_check,USER_TABLE,4,expected_value,nvarchar,2000,0,0,True
audit,quality_check,USER_TABLE,5,observed_value,nvarchar,2000,0,0,True
audit,quality_check,USER_TABLE,6,passed,bit,1,1,0,False
audit,quality_check,USER_TABLE,7,details,nvarchar,6000,0,0,True
bi,vw_research_summary,VIEW,1,hypothesis_id,varchar,16,0,0,False
bi,vw_research_summary,VIEW,2,parent_hypothesis_id,varchar,16,0,0,True
bi,vw_research_summary,VIEW,3,hypothesis_name,nvarchar,400,0,0,False
bi,vw_research_summary,VIEW,4,research_question,nvarchar,2400,0,0,False
bi,vw_research_summary,VIEW,5,primary_outcome,nvarchar,1200,0,0,True
bi,vw_research_summary,VIEW,6,primary_test,nvarchar,1600,0,0,True
bi,vw_research_summary,VIEW,7,alpha,decimal,9,12,10,True
bi,vw_research_summary,VIEW,8,hypothesis_status,varchar,64,0,0,False
bi,vw_research_summary,VIEW,9,sample_start,date,3,10,0,True
bi,vw_research_summary,VIEW,10,sample_end,date,3,10,0,True
bi,vw_research_summary,VIEW,11,component,nvarchar,240,0,0,True
bi,vw_research_summary,VIEW,12,estimand,nvarchar,1000,0,0,True
bi,vw_research_summary,VIEW,13,estimate,float,8,53,0,True
bi,vw_research_summary,VIEW,14,standard_error,float,8,53,0,True
bi,vw_research_summary,VIEW,15,ci_low,float,8,53,0,True
bi,vw_research_summary,VIEW,16,ci_high,float,8,53,0,True
bi,vw_research_summary,VIEW,17,test_statistic,float,8,53,0,True
bi,vw_research_summary,VIEW,18,reference_df,int,4,10,0,True
bi,vw_research_summary,VIEW,19,raw_p_value,float,8,53,0,True
bi,vw_research_summary,VIEW,20,adjusted_p_value,float,8,53,0,True
bi,vw_research_summary,VIEW,21,n_observations,bigint,8,19,0,True
bi,vw_research_summary,VIEW,22,n_clusters_primary,bigint,8,19,0,True
bi,vw_research_summary,VIEW,23,n_clusters_secondary,bigint,8,19,0,True
bi,vw_research_summary,VIEW,24,economic_effect,float,8,53,0,True
bi,vw_research_summary,VIEW,25,economic_effect_unit,nvarchar,240,0,0,True
bi,vw_research_summary,VIEW,26,decision,varchar,64,0,0,True
bi,vw_research_summary,VIEW,27,primary_secondary,varchar,32,0,0,True
bi,vw_research_summary,VIEW,28,covariance_method,nvarchar,600,0,0,True
bi,vw_research_summary,VIEW,29,result_version,nvarchar,240,0,0,True
bi,vw_variable_catalog,VIEW,1,hypothesis_id,varchar,16,0,0,False
bi,vw_variable_catalog,VIEW,2,hypothesis_name,nvarchar,400,0,0,False
bi,vw_variable_catalog,VIEW,3,variable_role,varchar,40,0,0,False
bi,vw_variable_catalog,VIEW,4,variable_name,sysname,256,0,0,False
bi,vw_variable_catalog,VIEW,5,display_name,nvarchar,400,0,0,False
bi,vw_variable_catalog,VIEW,6,description,nvarchar,4000,0,0,False
bi,vw_variable_catalog,VIEW,7,grain,nvarchar,500,0,0,False
bi,vw_variable_catalog,VIEW,8,unit,nvarchar,200,0,0,True
bi,vw_variable_catalog,VIEW,9,formula_description,nvarchar,4000,0,0,True
bi,vw_variable_catalog,VIEW,10,lookahead_safe,bit,1,1,0,False
bi,vw_variable_catalog,VIEW,11,source_object,nvarchar,600,0,0,True
bi,vw_variable_catalog,VIEW,12,source_column,sysname,256,0,0,True
bi,vw_variable_catalog,VIEW,13,educational_notes,nvarchar,5000,0,0,True
core,benchmark_series,USER_TABLE,1,security_key,varchar,32,0,0,False
core,benchmark_series,USER_TABLE,2,project_ticker,varchar,32,0,0,False
core,benchmark_series,USER_TABLE,3,provider_symbol,varchar,32,0,0,False
core,benchmark_series,USER_TABLE,4,benchmark_name,nvarchar,200,0,0,False
core,benchmark_series,USER_TABLE,5,series_type,varchar,32,0,0,False
core,benchmark_series,USER_TABLE,6,source,varchar,64,0,0,False
core,benchmark_series,USER_TABLE,7,created_at_utc,datetime2,6,19,0,False
core,daily_benchmark_price,USER_TABLE,1,security_key,varchar,32,0,0,False
core,daily_benchmark_price,USER_TABLE,2,project_ticker,varchar,32,0,0,False
core,daily_benchmark_price,USER_TABLE,3,provider_symbol,varchar,32,0,0,False
core,daily_benchmark_price,USER_TABLE,4,price_date,date,3,10,0,False
core,daily_benchmark_price,USER_TABLE,5,open,decimal,17,38,18,False
core,daily_benchmark_price,USER_TABLE,6,high,decimal,17,38,18,False
core,daily_benchmark_price,USER_TABLE,7,low,decimal,17,38,18,False
core,daily_benchmark_price,USER_TABLE,8,close,decimal,17,38,18,False
core,daily_benchmark_price,USER_TABLE,9,adjusted_close,decimal,17,38,18,False
core,daily_benchmark_price,USER_TABLE,10,volume,bigint,8,19,0,False
core,daily_benchmark_price,USER_TABLE,11,dividend,decimal,17,38,18,False
core,daily_benchmark_price,USER_TABLE,12,split_factor,decimal,17,38,18,False
core,daily_benchmark_price,USER_TABLE,13,source,varchar,64,0,0,False
core,daily_benchmark_price,USER_TABLE,14,created_at_utc,datetime2,6,19,0,False
core,daily_security_price,USER_TABLE,1,security_key,varchar,32,0,0,False
core,daily_security_price,USER_TABLE,2,project_ticker,varchar,32,0,0,False
core,daily_security_price,USER_TABLE,3,provider_symbol,varchar,32,0,0,False
core,daily_security_price,USER_TABLE,4,price_date,date,3,10,0,False
core,daily_security_price,USER_TABLE,5,open,decimal,17,38,18,False
core,daily_security_price,USER_TABLE,6,high,decimal,17,38,18,False
core,daily_security_price,USER_TABLE,7,low,decimal,17,38,18,False
core,daily_security_price,USER_TABLE,8,close,decimal,17,38,18,False
core,daily_security_price,USER_TABLE,9,adjusted_close,decimal,17,38,18,False
core,daily_security_price,USER_TABLE,10,volume,bigint,8,19,0,False
core,daily_security_price,USER_TABLE,11,dividend,decimal,17,38,18,False
core,daily_security_price,USER_TABLE,12,split_factor,decimal,17,38,18,False
core,daily_security_price,USER_TABLE,13,source,varchar,64,0,0,False
core,daily_security_price,USER_TABLE,14,created_at_utc,datetime2,6,19,0,False
core,index_membership,USER_TABLE,1,index_code,varchar,20,0,0,False
core,index_membership,USER_TABLE,2,security_key,varchar,32,0,0,False
core,index_membership,USER_TABLE,3,valid_from,date,3,10,0,False
core,index_membership,USER_TABLE,4,valid_to_exclusive,date,3,10,0,False
core,index_membership,USER_TABLE,5,left_censored,bit,1,1,0,False
core,index_membership,USER_TABLE,6,right_censored,bit,1,1,0,False
core,index_membership,USER_TABLE,7,entry_ticker,varchar,32,0,0,False
core,index_membership,USER_TABLE,8,entry_source_url,nvarchar,4096,0,0,True
core,index_membership,USER_TABLE,9,exit_ticker,varchar,32,0,0,True
core,index_membership,USER_TABLE,10,exit_source_url,nvarchar,4096,0,0,True
core,index_membership,USER_TABLE,11,created_at_utc,datetime2,6,19,0,False
core,market_index,USER_TABLE,1,index_code,varchar,20,0,0,False
core,market_index,USER_TABLE,2,index_name,nvarchar,200,0,0,False
core,market_index,USER_TABLE,3,index_provider,nvarchar,200,0,0,False
core,market_index,USER_TABLE,4,analysis_start,date,3,10,0,False
core,market_index,USER_TABLE,5,analysis_end,date,3,10,0,False
core,market_index,USER_TABLE,6,created_at_utc,datetime2,6,19,0,False
core,security,USER_TABLE,1,security_key,varchar,32,0,0,False
core,security,USER_TABLE,2,company_name_reference,nvarchar,510,0,0,False
core,security,USER_TABLE,3,created_at_utc,datetime2,6,19,0,False
core,security_price_eligibility,USER_TABLE,1,security_key,varchar,32,0,0,False
core,security_price_eligibility,USER_TABLE,2,project_ticker,varchar,32,0,0,False
core,security_price_eligibility,USER_TABLE,3,effective_price_start,date,3,10,0,False
core,security_price_eligibility,USER_TABLE,4,effective_price_end_exclusive,date,3,10,0,False
core,security_price_eligibility,USER_TABLE,5,usable_start,date,3,10,0,False
core,security_price_eligibility,USER_TABLE,6,usable_end_exclusive,date,3,10,0,False
core,security_price_eligibility,USER_TABLE,7,standardized_rows,int,4,10,0,False
core,security_price_eligibility,USER_TABLE,8,bridge_rows,int,4,10,0,False
core,security_price_eligibility,USER_TABLE,9,rows_before_usable_window,int,4,10,0,False
core,security_price_eligibility,USER_TABLE,10,rows_after_usable_window,int,4,10,0,False
core,security_price_eligibility,USER_TABLE,11,first_bridge_date,date,3,10,0,False
core,security_price_eligibility,USER_TABLE,12,last_bridge_date,date,3,10,0,False
core,security_price_eligibility,USER_TABLE,13,created_at_utc,datetime2,6,19,0,False
core,security_ticker_history,USER_TABLE,1,security_key,varchar,32,0,0,False
core,security_ticker_history,USER_TABLE,2,ticker,varchar,32,0,0,False
core,security_ticker_history,USER_TABLE,3,ticker_valid_from,date,3,10,0,False
core,security_ticker_history,USER_TABLE,4,ticker_valid_to_exclusive,date,3,10,0,False
core,security_ticker_history,USER_TABLE,5,left_censored,bit,1,1,0,False
core,security_ticker_history,USER_TABLE,6,right_censored,bit,1,1,0,False
core,security_ticker_history,USER_TABLE,7,created_at_utc,datetime2,6,19,0,False
ref,hypothesis,USER_TABLE,1,hypothesis_id,varchar,16,0,0,False
ref,hypothesis,USER_TABLE,2,parent_hypothesis_id,varchar,16,0,0,True
ref,hypothesis,USER_TABLE,3,hypothesis_name,nvarchar,400,0,0,False
ref,hypothesis,USER_TABLE,4,research_question,nvarchar,2400,0,0,False
ref,hypothesis,USER_TABLE,5,primary_outcome,nvarchar,1200,0,0,True
ref,hypothesis,USER_TABLE,6,primary_test,nvarchar,1600,0,0,True
ref,hypothesis,USER_TABLE,7,alpha,decimal,9,12,10,True
ref,hypothesis,USER_TABLE,8,status,varchar,64,0,0,False
ref,hypothesis,USER_TABLE,9,sample_start,date,3,10,0,True
ref,hypothesis,USER_TABLE,10,sample_end,date,3,10,0,True
ref,hypothesis,USER_TABLE,11,preregistration_version,nvarchar,400,0,0,True
ref,hypothesis,USER_TABLE,12,preregistration_sha256,char,64,0,0,True
ref,hypothesis,USER_TABLE,13,notes,nvarchar,6000,0,0,True
ref,hypothesis,USER_TABLE,14,created_at_utc,datetime2,6,19,0,False
ref,hypothesis,USER_TABLE,15,updated_at_utc,datetime2,6,19,0,False
ref,hypothesis_variable_map,USER_TABLE,1,hypothesis_id,varchar,16,0,0,False
ref,hypothesis_variable_map,USER_TABLE,2,variable_id,int,4,10,0,False
ref,hypothesis_variable_map,USER_TABLE,3,variable_role,varchar,40,0,0,False
ref,hypothesis_variable_map,USER_TABLE,4,notes,nvarchar,3000,0,0,True
ref,normal_two_sided_lookup,USER_TABLE,1,two_sided_p,float,8,53,0,False
ref,normal_two_sided_lookup,USER_TABLE,2,critical_abs_z,float,8,53,0,False
ref,statistical_reference_metadata,USER_TABLE,1,reference_name,varchar,80,0,0,False
ref,statistical_reference_metadata,USER_TABLE,2,generation_version,varchar,120,0,0,False
ref,statistical_reference_metadata,USER_TABLE,3,scipy_version,varchar,40,0,0,False
ref,statistical_reference_metadata,USER_TABLE,4,min_df,int,4,10,0,True
ref,statistical_reference_metadata,USER_TABLE,5,max_df,int,4,10,0,True
ref,statistical_reference_metadata,USER_TABLE,6,probability_points,int,4,10,0,False
ref,statistical_reference_metadata,USER_TABLE,7,interpolation_method,nvarchar,1000,0,0,False
ref,statistical_reference_metadata,USER_TABLE,8,notes,nvarchar,4000,0,0,True
ref,statistical_reference_metadata,USER_TABLE,9,generated_at_utc,datetime2,6,19,0,False
ref,student_t_two_sided_lookup,USER_TABLE,1,degrees_freedom,smallint,2,5,0,False
ref,student_t_two_sided_lookup,USER_TABLE,2,two_sided_p,float,8,53,0,False
ref,student_t_two_sided_lookup,USER_TABLE,3,critical_abs_t,float,8,53,0,False
ref,variable_catalog,USER_TABLE,1,variable_id,int,4,10,0,False
ref,variable_catalog,USER_TABLE,2,variable_name,sysname,256,0,0,False
ref,variable_catalog,USER_TABLE,3,display_name,nvarchar,400,0,0,False
ref,variable_catalog,USER_TABLE,4,description,nvarchar,4000,0,0,False
ref,variable_catalog,USER_TABLE,5,grain,nvarchar,500,0,0,False
ref,variable_catalog,USER_TABLE,6,unit,nvarchar,200,0,0,True
ref,variable_catalog,USER_TABLE,7,formula_description,nvarchar,4000,0,0,True
ref,variable_catalog,USER_TABLE,8,lookahead_safe,bit,1,1,0,False
ref,variable_catalog,USER_TABLE,9,source_object,nvarchar,600,0,0,True
ref,variable_catalog,USER_TABLE,10,source_column,sysname,256,0,0,True
ref,variable_catalog,USER_TABLE,11,educational_notes,nvarchar,5000,0,0,True
ref,variable_catalog,USER_TABLE,12,created_at_utc,datetime2,6,19,0,False
results,hypothesis_result,USER_TABLE,1,result_id,bigint,8,19,0,False
results,hypothesis_result,USER_TABLE,2,hypothesis_id,varchar,16,0,0,False
results,hypothesis_result,USER_TABLE,3,component,nvarchar,240,0,0,False
results,hypothesis_result,USER_TABLE,4,result_version,nvarchar,240,0,0,False
results,hypothesis_result,USER_TABLE,5,sample_start,date,3,10,0,True
results,hypothesis_result,USER_TABLE,6,sample_end,date,3,10,0,True
results,hypothesis_result,USER_TABLE,7,estimand,nvarchar,1000,0,0,False
results,hypothesis_result,USER_TABLE,8,estimate,float,8,53,0,True
results,hypothesis_result,USER_TABLE,9,standard_error,float,8,53,0,True
results,hypothesis_result,USER_TABLE,10,ci_low,float,8,53,0,True
results,hypothesis_result,USER_TABLE,11,ci_high,float,8,53,0,True
results,hypothesis_result,USER_TABLE,12,test_statistic,float,8,53,0,True
results,hypothesis_result,USER_TABLE,13,reference_df,int,4,10,0,True
results,hypothesis_result,USER_TABLE,14,raw_p_value,float,8,53,0,True
results,hypothesis_result,USER_TABLE,15,adjusted_p_value,float,8,53,0,True
results,hypothesis_result,USER_TABLE,16,multiple_testing_method,nvarchar,200,0,0,True
results,hypothesis_result,USER_TABLE,17,n_observations,bigint,8,19,0,True
results,hypothesis_result,USER_TABLE,18,n_clusters_primary,bigint,8,19,0,True
results,hypothesis_result,USER_TABLE,19,n_clusters_secondary,bigint,8,19,0,True
results,hypothesis_result,USER_TABLE,20,economic_effect,float,8,53,0,True
results,hypothesis_result,USER_TABLE,21,economic_effect_unit,nvarchar,240,0,0,True
results,hypothesis_result,USER_TABLE,22,decision,varchar,64,0,0,False
results,hypothesis_result,USER_TABLE,23,primary_secondary,varchar,32,0,0,False
results,hypothesis_result,USER_TABLE,24,covariance_method,nvarchar,600,0,0,True
results,hypothesis_result,USER_TABLE,25,source_report_path,nvarchar,2000,0,0,True
results,hypothesis_result,USER_TABLE,26,source_report_sha256,char,64,0,0,True
results,hypothesis_result,USER_TABLE,27,preregistration_sha256,char,64,0,0,True
results,hypothesis_result,USER_TABLE,28,frozen,bit,1,1,0,False
results,hypothesis_result,USER_TABLE,29,recorded_at_utc,datetime2,6,19,0,False
results,result_breakdown,USER_TABLE,1,breakdown_id,bigint,8,19,0,False
results,result_breakdown,USER_TABLE,2,hypothesis_id,varchar,16,0,0,False
results,result_breakdown,USER_TABLE,3,result_version,nvarchar,240,0,0,False
results,result_breakdown,USER_TABLE,4,breakdown_type,varchar,80,0,0,False
results,result_breakdown,USER_TABLE,5,breakdown_value,nvarchar,400,0,0,False
results,result_breakdown,USER_TABLE,6,metric_name,nvarchar,400,0,0,False
results,result_breakdown,USER_TABLE,7,metric_value,float,8,53,0,True
results,result_breakdown,USER_TABLE,8,n_observations,bigint,8,19,0,True
results,result_breakdown,USER_TABLE,9,notes,nvarchar,3000,0,0,True
staging,benchmark_series,USER_TABLE,1,security_key,varchar,32,0,0,False
staging,benchmark_series,USER_TABLE,2,project_ticker,varchar,32,0,0,False
staging,benchmark_series,USER_TABLE,3,provider_symbol,varchar,32,0,0,False
staging,benchmark_series,USER_TABLE,4,benchmark_name,nvarchar,200,0,0,False
staging,benchmark_series,USER_TABLE,5,series_type,varchar,32,0,0,False
staging,benchmark_series,USER_TABLE,6,source,varchar,64,0,0,False
staging,daily_benchmark_price,USER_TABLE,1,security_key,varchar,32,0,0,False
staging,daily_benchmark_price,USER_TABLE,2,project_ticker,varchar,32,0,0,False
staging,daily_benchmark_price,USER_TABLE,3,provider_symbol,varchar,32,0,0,False
staging,daily_benchmark_price,USER_TABLE,4,price_date,date,3,10,0,False
staging,daily_benchmark_price,USER_TABLE,5,open,decimal,17,38,18,False
staging,daily_benchmark_price,USER_TABLE,6,high,decimal,17,38,18,False
staging,daily_benchmark_price,USER_TABLE,7,low,decimal,17,38,18,False
staging,daily_benchmark_price,USER_TABLE,8,close,decimal,17,38,18,False
staging,daily_benchmark_price,USER_TABLE,9,adjusted_close,decimal,17,38,18,False
staging,daily_benchmark_price,USER_TABLE,10,volume,bigint,8,19,0,False
staging,daily_benchmark_price,USER_TABLE,11,dividend,decimal,17,38,18,False
staging,daily_benchmark_price,USER_TABLE,12,split_factor,decimal,17,38,18,False
staging,daily_benchmark_price,USER_TABLE,13,source,varchar,64,0,0,False
staging,daily_security_price,USER_TABLE,1,security_key,varchar,32,0,0,False
staging,daily_security_price,USER_TABLE,2,project_ticker,varchar,32,0,0,False
staging,daily_security_price,USER_TABLE,3,provider_symbol,varchar,32,0,0,False
staging,daily_security_price,USER_TABLE,4,price_date,date,3,10,0,False
staging,daily_security_price,USER_TABLE,5,open,decimal,17,38,18,False
staging,daily_security_price,USER_TABLE,6,high,decimal,17,38,18,False
staging,daily_security_price,USER_TABLE,7,low,decimal,17,38,18,False
staging,daily_security_price,USER_TABLE,8,close,decimal,17,38,18,False
staging,daily_security_price,USER_TABLE,9,adjusted_close,decimal,17,38,18,False
staging,daily_security_price,USER_TABLE,10,volume,bigint,8,19,0,False
staging,daily_security_price,USER_TABLE,11,dividend,decimal,17,38,18,False
staging,daily_security_price,USER_TABLE,12,split_factor,decimal,17,38,18,False
staging,daily_security_price,USER_TABLE,13,source,varchar,64,0,0,False
staging,index_membership,USER_TABLE,1,index_code,varchar,20,0,0,False
staging,index_membership,USER_TABLE,2,security_key,varchar,32,0,0,False
staging,index_membership,USER_TABLE,3,valid_from,date,3,10,0,False
staging,index_membership,USER_TABLE,4,valid_to_exclusive,date,3,10,0,False
staging,index_membership,USER_TABLE,5,left_censored,bit,1,1,0,False
staging,index_membership,USER_TABLE,6,right_censored,bit,1,1,0,False
staging,index_membership,USER_TABLE,7,entry_ticker,varchar,32,0,0,False
staging,index_membership,USER_TABLE,8,entry_source_url,nvarchar,4096,0,0,True
staging,index_membership,USER_TABLE,9,exit_ticker,varchar,32,0,0,True
staging,index_membership,USER_TABLE,10,exit_source_url,nvarchar,4096,0,0,True
staging,security,USER_TABLE,1,security_key,varchar,32,0,0,False
staging,security,USER_TABLE,2,company_name_reference,nvarchar,510,0,0,False
staging,security_price_eligibility,USER_TABLE,1,security_key,varchar,32,0,0,False
staging,security_price_eligibility,USER_TABLE,2,project_ticker,varchar,32,0,0,False
staging,security_price_eligibility,USER_TABLE,3,effective_price_start,date,3,10,0,False
staging,security_price_eligibility,USER_TABLE,4,effective_price_end_exclusive,date,3,10,0,False
staging,security_price_eligibility,USER_TABLE,5,usable_start,date,3,10,0,False
staging,security_price_eligibility,USER_TABLE,6,usable_end_exclusive,date,3,10,0,False
staging,security_price_eligibility,USER_TABLE,7,standardized_rows,int,4,10,0,False
staging,security_price_eligibility,USER_TABLE,8,bridge_rows,int,4,10,0,False
staging,security_price_eligibility,USER_TABLE,9,rows_before_usable_window,int,4,10,0,False
staging,security_price_eligibility,USER_TABLE,10,rows_after_usable_window,int,4,10,0,False
staging,security_price_eligibility,USER_TABLE,11,first_bridge_date,date,3,10,0,False
staging,security_price_eligibility,USER_TABLE,12,last_bridge_date,date,3,10,0,False
staging,security_ticker_history,USER_TABLE,1,security_key,varchar,32,0,0,False
staging,security_ticker_history,USER_TABLE,2,ticker,varchar,32,0,0,False
staging,security_ticker_history,USER_TABLE,3,ticker_valid_from,date,3,10,0,False
staging,security_ticker_history,USER_TABLE,4,ticker_valid_to_exclusive,date,3,10,0,False
staging,security_ticker_history,USER_TABLE,5,left_censored,bit,1,1,0,False
staging,security_ticker_history,USER_TABLE,6,right_censored,bit,1,1,0,False
