security_key,project_ticker,event_type,declaration_date,ex_date,record_date,payment_date,cash_amount,published_close,published_adjusted_close,primary_source_url,split_factor,evidence_status,resolution_status,validation_source_url,notes
INFO,INFO,CASH_DIVIDEND,2020-01-17,2020-02-05,2020-02-06,2020-02-14,0.17,80.36,79.08,https://www.sec.gov/Archives/edgar/data/1598014/000159801420000160/q2202010q.htm,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2020-04-16,2020-04-29,2020-04-30,2020-05-15,0.17,68.29,67.37,https://www.sec.gov/Archives/edgar/data/1598014/000159801420000160/q2202010q.htm,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2020-07-14,2020-07-30,2020-07-31,2020-08-14,0.17,80.13,79.22,https://www.businesswire.com/news/home/20200714005823/en/IHS-Markit-Declares-Quarterly-Cash-Dividend-in-Third-Quarter-2020,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2020-10-15,2020-10-29,2020-10-30,2020-11-16,0.17,80.43,79.68,https://www.sec.gov/Archives/edgar/data/1598014/000119312521014742/d22887ddefm14a.htm,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2021-01-15,2021-01-28,2021-01-29,2021-02-12,0.2,87.8,87.19,https://www.sec.gov/Archives/edgar/data/1598014/000119312521014742/d22887ddefm14a.htm,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2021-04-22,2021-04-30,2021-05-03,2021-05-17,0.2,107.58,107.03,https://www.gurufocus.com/news/1404313/ihs-markit-declares-quarterly-cash-dividend-in-second-quarter-2021,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2021-07-13,2021-07-29,2021-07-30,2021-08-13,0.2,115.33,114.94,https://www.businesswire.com/news/home/20210713006018/en/IHS-Markit-Declares-Quarterly-Cash-Dividend-in-Third-Quarter-2021,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2021-10-12,2021-10-28,2021-10-29,2021-11-12,0.2,129.24,129.01,https://www.businesswire.com/news/home/20211012006173/en/IHS-Markit-Declares-Quarterly-Cash-Dividend-in-Fourth-Quarter-2021,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
INFO,INFO,CASH_DIVIDEND,2022-01-17,2022-01-27,2022-01-28,2022-02-11,0.2,111.36,111.36,https://www.sec.gov/Archives/edgar/data/1598014/000159801422000011/info-20211130.htm,1.0,CORROBORATED,VALIDATED,https://www.digrin.com/stocks/detail/INFO/,Corporate filing or company release confirms the cash dividend; historical market data corroborates the ex-date and price anchor.
