security_key,latest_project_ticker,canonical_company_name,candidate_sec_cik,project_name_exact,project_name_legal_core,sec_current_name,sec_current_name_exact,sec_current_name_legal_core,nport_raw_names_pipe,nport_exact_names_pipe,nport_legal_cores_pipe,nport_legal_core_count,true_transition_count,false_transition_count,all_nport_states_explained_by_transition_flag,project_period_sec_former_name_count,reconciliation_status,reconciliation_rationale
NXPI,NXPI,NXP Semiconductors,0001413447,NXP SEMICONDUCTORS,NXP SEMICONDUCTORS,NXP Semiconductors N.V.,NXP SEMICONDUCTORS N V,NXP SEMICONDUCTORS,NXP Semiconductors NV,NXP SEMICONDUCTORS NV,NXP SEMICONDUCTORS,1,0,0,0,0,RESOLVED_STABLE_LEGAL_STYLE_EQUIVALENT,"Project name, NPORT historical state, and available SEC current name agree after conservative legal-style normalization; no project-period SEC former-name evidence."
