effective_date,old_ticker,new_ticker,old_company_name,new_company_name,event_type,source_type,source_url,notes,old_name_key,new_name_key,mapping_status
2026-06-24,SATS,ECHO,EchoStar Corporation,EchoStar Corporation,ticker_change,Company Investor Relations,https://ir.echostar.com/news-releases/news-release-details/echostar-changing-stocker-ticker-sats-echo-marking-companys-next,Ticker changed from SATS to ECHO; company states CUSIP was unchanged,ECHOSTAR,ECHOSTAR,NO_UNIQUE_TICKER_HISTORY_MAPPING
