analysis_month_number,ranking_month_end_date,return_period_end_date,security_key,project_ticker,gics_sector,sector_equal_weight,forward_return_1m,spy_return,sector_equal_weight_return,winner_sector_return,alpha_monthly,beta_spy,beta_sector_equal_weight,fitted_sector_winner_return,security_return_minus_sector_fitted,sector_residual_contribution,aggregate_commonality_contribution,absolute_commonality_contribution,within_month_absolute_rank
36,2023-12-29,2024-01-31,MPC,MPC,Energy,0.25,0.11620387129944887,0.0159263876248132,-0.0218425770468513,0.0248691412857962,0.003019347214308,0.1509890622137699,1.023029321771844,-0.016921539235757996,0.13312541053520688,0.03328135263380172,0.0030255775121637925,0.0030255775121637925,1
36,2023-12-29,2024-01-31,NFLX,NFLX,Communication Services,0.25,0.15862223990251256,0.0159263876248132,0.0318462047159631,0.0729347066539922,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.02720742646668237,0.1314148134358302,0.03285370335895755,0.002986700305359777,0.002986700305359777,2
36,2023-12-29,2024-01-31,PSX,PSX,Energy,0.25,0.0838965037944055,0.0159263876248132,-0.0218425770468513,0.0248691412857962,0.003019347214308,0.1509890622137699,1.023029321771844,-0.016921539235757996,0.10081804303016349,0.025204510757540873,0.002291319159776443,0.002291319159776443,3
36,2023-12-29,2024-01-31,TSLA,TSLA,Consumer Discretionary,0.1,-0.2462572581053244,0.0159263876248132,-0.0223557461686076,-0.0314558504644893,-0.0041146616731395,0.5208667093579545,0.5893014073301694,-0.008993409238120302,-0.23726384886720409,-0.02372638488672041,-0.0021569440806109464,0.0021569440806109464,4
36,2023-12-29,2024-01-31,NUE,NUE,Materials,0.2,0.07406365214221666,0.0159263876248132,-0.0454989189352019,0.0104518850511792,0.0022780784293218,0.2501318203732707,0.911333598170212,-0.03520291874818568,0.10926657089040234,0.02185331417808047,0.0019866649252800427,0.0019866649252800427,5
36,2023-12-29,2024-01-31,NVDA,NVDA,Information Technology,0.08333333333333333,0.24241752419484364,0.0159263876248132,0.0046632605631207,0.0707545108771382,0.0005236624024297,-0.3820552638384731,1.287934649747219,0.00044487703648077737,0.24197264715836286,0.020164387263196904,0.0018331261148360823,0.0018331261148360823,6
36,2023-12-29,2024-01-31,META,META,Communication Services,0.25,0.10221494147391041,0.0159263876248132,0.0318462047159631,0.0729347066539922,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.02720742646668237,0.07500751500722805,0.018751878751807012,0.0017047162501642738,0.0017047162501642738,7
36,2023-12-29,2024-01-31,BG,BG,Consumer Staples,0.14285714285714285,-0.12738988104274684,0.0159263876248132,-0.0088622210320198,-0.0083243532802413,0.0054621092043662,0.1027896788907793,0.7371779259503891,0.0005661437545125573,-0.1279560247972594,-0.018279432113894198,-0.0016617665558085635,0.0016617665558085635,8
36,2023-12-29,2024-01-31,EQT,EQT,Energy,0.25,-0.0843245532531911,0.0159263876248132,-0.0218425770468513,0.0248691412857962,0.003019347214308,0.1509890622137699,1.023029321771844,-0.016921539235757996,-0.06740301401743311,-0.016850753504358277,-0.0015318866822143888,0.0015318866822143888,9
36,2023-12-29,2024-01-31,DLR,DLR,Real Estate,0.16666666666666666,0.043691700908368825,0.0159263876248132,-0.0478425112400008,-0.0082023892980545,0.0015404288638026,0.2073589863141854,0.7441767435621931,-0.030760375761090766,0.07445207666945959,0.01240867944490993,0.0011280617677190846,0.0011280617677190846,10
36,2023-12-29,2024-01-31,PANW,PANW,Information Technology,0.08333333333333333,0.1479585057028845,0.0159263876248132,0.0046632605631207,0.0707545108771382,0.0005236624024297,-0.3820552638384731,1.287934649747219,0.00044487703648077737,0.14751362866640372,0.012292802388866975,0.0011175274898969979,0.0011175274898969979,11
36,2023-12-29,2024-01-31,INTC,INTC,Information Technology,0.08333333333333333,-0.14268654268273528,0.0159263876248132,0.0046632605631207,0.0707545108771382,0.0005236624024297,-0.3820552638384731,1.287934649747219,0.00044487703648077737,-0.14313141971921606,-0.011927618309934671,-0.0010843289372667883,0.0010843289372667883,12
36,2023-12-29,2024-01-31,AMD,AMD,Information Technology,0.08333333333333333,0.13757545807746197,0.0159263876248132,0.0046632605631207,0.0707545108771382,0.0005236624024297,-0.3820552638384731,1.287934649747219,0.00044487703648077737,0.1371305810409812,0.011427548420081765,0.0010388680381892513,0.0010388680381892513,13
36,2023-12-29,2024-01-31,CEG,CEG,Utilities,0.16666666666666666,0.043716253018135864,0.0159263876248132,-0.0324280369777482,-0.0185958692695438,-0.0014223123571198,0.2891936228087799,0.8156062910268472,-0.023265013586345813,0.06698126660448167,0.011163544434080278,0.0010148676758254798,0.0010148676758254798,14
36,2023-12-29,2024-01-31,MLM,MLM,Materials,0.2,0.01906149036785232,0.0159263876248132,-0.0454989189352019,0.0104518850511792,0.0022780784293218,0.2501318203732707,0.911333598170212,-0.03520291874818568,0.054264409116038,0.010852881823207601,0.0009866256202916,0.0009866256202916,15
48,2024-12-31,2025-01-31,CEG,CEG,Utilities,0.16666666666666666,0.340932461854794,0.0268562371144394,0.0184608389835444,0.1279927621690846,-0.0014223123571198,0.2891936228087799,0.8156062910268472,0.021401116561629022,0.31953134529316496,0.05325522421552749,0.004841384019593408,0.004841384019593408,1
48,2024-12-31,2025-01-31,META,META,Communication Services,0.25,0.17705918007687838,0.0268562371144394,0.0350527771672948,0.0972410396789344,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.03294679431164827,0.1441123857652301,0.03602809644130753,0.003275281494664321,0.003275281494664321,2
48,2024-12-31,2025-01-31,VST,VST,Utilities,0.16666666666666666,0.21875668140987048,0.0268562371144394,0.0184608389835444,0.1279927621690846,-0.0014223123571198,0.2891936228087799,0.8156062910268472,0.021401116561629022,0.19735556484824146,0.03289259414137358,0.0029902358310339616,0.0029902358310339616,3
48,2024-12-31,2025-01-31,TPL,TPL,Energy,0.25,0.17289049337641393,0.0268562371144394,0.037375016405473,0.0678724886735124,0.003019347214308,0.1509890622137699,1.023029321771844,0.04531008295531043,0.12758041042110352,0.03189510260527588,0.002899554782297807,0.002899554782297807,4
48,2024-12-31,2025-01-31,PKG,PKG,Materials,0.2,-0.05539015183920737,0.0268562371144394,0.0495017816740714,0.0326929450005714,0.0022780784293218,0.2501318203732707,0.911333598170212,0.05410831471600047,-0.10949846655520784,-0.02189969331104157,-0.001990881210094688,0.001990881210094688,5
48,2024-12-31,2025-01-31,OKE,OKE,Energy,0.25,-0.032171375851564155,0.0268562371144394,0.037375016405473,0.0678724886735124,0.003019347214308,0.1509890622137699,1.023029321771844,0.04531008295531043,-0.07748145880687458,-0.019370364701718646,-0.001760942245610786,0.001760942245610786,6
48,2024-12-31,2025-01-31,NRG,NRG,Utilities,0.16666666666666666,0.13544653647386462,0.0268562371144394,0.0184608389835444,0.1279927621690846,-0.0014223123571198,0.2891936228087799,0.8156062910268472,0.021401116561629022,0.1140454199122356,0.019007569985372598,0.0017279609077611453,0.0017279609077611453,7
48,2024-12-31,2025-01-31,CTVA,CTVA,Materials,0.2,0.14589178375859335,0.0268562371144394,0.0495017816740714,0.0326929450005714,0.0022780784293218,0.2501318203732707,0.911333598170212,0.05410831471600047,0.09178346904259288,0.018356693808518575,0.0016687903462289614,0.0016687903462289614,8
48,2024-12-31,2025-01-31,NFLX,NFLX,Communication Services,0.25,0.09585781038745766,0.0268562371144394,0.0350527771672948,0.0972410396789344,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.03294679431164827,0.0629110160758094,0.01572775401895235,0.001429795819904759,0.001429795819904759,9
48,2024-12-31,2025-01-31,TRGP,TRGP,Energy,0.25,0.10656532796116025,0.0268562371144394,0.037375016405473,0.0678724886735124,0.003019347214308,0.1509890622137699,1.023029321771844,0.04531008295531043,0.06125524500584982,0.015313811251462455,0.0013921646592238595,0.0013921646592238595,10
48,2024-12-31,2025-01-31,DECK,DECK,Consumer Discretionary,0.1,-0.1266925805896314,0.0268562371144394,0.0265547996526506,0.0282206341518303,-0.0041146616731395,0.5208667093579545,0.5893014073301694,0.025522638985073214,-0.1522152195747046,-0.01522152195747046,-0.0013837747234064055,0.0013837747234064055,11
48,2024-12-31,2025-01-31,CBRE,CBRE,Real Estate,0.16666666666666666,0.10244506736854442,0.0268562371144394,0.006280532180594,0.0185473911847334,0.0015404288638026,0.2073589863141854,0.7441767435621931,0.01178313695405816,0.09066193041448625,0.015110321735747709,0.0013736656123407008,0.0013736656123407008,12
48,2024-12-31,2025-01-31,DLR,DLR,Real Estate,0.16666666666666666,-0.07596002867433227,0.0268562371144394,0.006280532180594,0.0185473911847334,0.0015404288638026,0.2073589863141854,0.7441767435621931,0.01178313695405816,-0.08774316562839043,-0.014623860938065072,-0.0013294419034604612,0.0013294419034604612,13
48,2024-12-31,2025-01-31,SW,SW,Materials,0.2,-0.014296343919595333,0.0268562371144394,0.0495017816740714,0.0326929450005714,0.0022780784293218,0.2501318203732707,0.911333598170212,0.05410831471600047,-0.0684046586355958,-0.013680931727119162,-0.001243721066101742,0.001243721066101742,14
48,2024-12-31,2025-01-31,RCL,RCL,Consumer Discretionary,0.1,0.15566354202963217,0.0268562371144394,0.0265547996526506,0.0282206341518303,-0.0041146616731395,0.5208667093579545,0.5893014073301694,0.025522638985073214,0.13014090304455897,0.013014090304455897,0.0011830991185868998,0.0011830991185868998,15
50,2025-02-28,2025-03-31,NEM,NEM,Materials,0.2,0.13367487512521814,-0.0557193109150154,-0.0255179195593772,-0.023886255528733,0.0022780784293218,0.2501318203732707,0.911333598170212,-0.034914431689660505,0.16858930681487866,0.033717861362975735,0.003065260123906885,0.003065260123906885,1
50,2025-02-28,2025-03-31,CEG,CEG,Utilities,0.16666666666666666,-0.19372799978589073,-0.0557193109150154,0.0114699239457864,-0.0711165079628702,-0.0014223123571198,0.2891936228087799,0.8156062910268472,-0.00818103961325903,-0.1855469601726317,-0.03092449336210528,-0.002811317578373207,0.002811317578373207,2
50,2025-02-28,2025-03-31,TPL,TPL,Energy,0.25,-0.07106250656763524,-0.0557193109150154,0.0196311883006408,0.0029723138927321,0.003019347214308,0.1509890622137699,1.023029321771844,0.01468962196483227,-0.08575212853246751,-0.021438032133116878,-0.0019489120121015343,0.0019489120121015343,3
50,2025-02-28,2025-03-31,SW,SW,Materials,0.2,-0.13462644737689644,-0.0557193109150154,-0.0255179195593772,-0.023886255528733,0.0022780784293218,0.2501318203732707,0.911333598170212,-0.034914431689660505,-0.09971201568723594,-0.01994240313744719,-0.0018129457397679264,0.0018129457397679264,4
50,2025-02-28,2025-03-31,VST,VST,Utilities,0.16666666666666666,-0.11983424319540392,-0.0557193109150154,0.0114699239457864,-0.0711165079628702,-0.0014223123571198,0.2891936228087799,0.8156062910268472,-0.00818103961325903,-0.1116532035821449,-0.018608867263690813,-0.0016917152057900739,0.0016917152057900739,5
50,2025-02-28,2025-03-31,WMT,WMT,Consumer Staples,0.14285714285714285,-0.10728048639639176,-0.0557193109150154,0.0121343103020051,-0.0025405168338667,0.0054621092043662,0.1027896788907793,0.7371779259503891,0.008679884828666832,-0.11596037122505859,-0.01656576731786551,-0.0015059788470786829,0.0015059788470786829,6
50,2025-02-28,2025-03-31,DAL,DAL,Industrials,0.06666666666666667,-0.2747837362057123,-0.0557193109150154,-0.0359823512434511,-0.0767487989919957,0.0003748613021942,-0.0838617138372753,1.0302794248650398,-0.032024297935035265,-0.24275943827067703,-0.016183962551378467,-0.0014712693228525879,0.0014712693228525879,7
50,2025-02-28,2025-03-31,UAL,UAL,Industrials,0.06666666666666667,-0.26393769482120766,-0.0557193109150154,-0.0359823512434511,-0.0767487989919957,0.0003748613021942,-0.0838617138372753,1.0302794248650398,-0.032024297935035265,-0.2319133968861724,-0.015460893125744828,-0.0014055357387040752,0.0014055357387040752,8
50,2025-02-28,2025-03-31,COST,COST,Consumer Staples,0.14285714285714285,-0.0980632044419687,-0.0557193109150154,0.0121343103020051,-0.0025405168338667,0.0054621092043662,0.1027896788907793,0.7371779259503891,0.008679884828666832,-0.10674308927063553,-0.015249012752947932,-0.0013862738866316302,0.0013862738866316302,9
50,2025-02-28,2025-03-31,NRG,NRG,Utilities,0.16666666666666666,-0.09696340708819018,-0.0557193109150154,0.0114699239457864,-0.0711165079628702,-0.0014223123571198,0.2891936228087799,0.8156062910268472,-0.00818103961325903,-0.08878236747493115,-0.014797061245821858,-0.0013451873859838053,0.0013451873859838053,10
50,2025-02-28,2025-03-31,LYV,LYV,Communication Services,0.25,-0.08914619646080357,-0.0557193109150154,-0.0236788030582502,-0.0427178407371852,-0.0011326615807789,0.3094308316009315,0.7351573881135401,-0.0357815813034011,-0.05336461515740247,-0.013341153789350618,-0.0012128321626682379,0.0012128321626682379,11
50,2025-02-28,2025-03-31,INCY,INCY,Health Care,0.08333333333333333,-0.17619048657006797,-0.0557193109150154,-0.0179675350141291,-0.0455540377609877,-0.0007987918140028,0.01730871467963,0.9265748524482734,-0.018411487573352252,-0.1577789989967157,-0.013148249916392976,-0.001195295446944816,0.001195295446944816,12
50,2025-02-28,2025-03-31,EBAY,EBAY,Consumer Discretionary,0.1,0.05092827809053002,-0.0557193109150154,-0.0769534361845816,-0.1162757103320805,-0.0041146616731395,0.5208667093579545,0.5893014073301694,-0.07848576403960265,0.1294140421301327,0.01294140421301327,0.0011764912920921155,0.0011764912920921155,13
50,2025-02-28,2025-03-31,MO,MO,Consumer Staples,0.14285714285714285,0.09402086314134661,-0.0557193109150154,0.0121343103020051,-0.0025405168338667,0.0054621092043662,0.1027896788907793,0.7371779259503891,0.008679884828666832,0.08534097831267978,0.012191568330382825,0.001108324393671166,0.001108324393671166,14
50,2025-02-28,2025-03-31,CCL,CCL,Consumer Discretionary,0.1,-0.18386962781228144,-0.0557193109150154,-0.0769534361845816,-0.1162757103320805,-0.0041146616731395,0.5208667093579545,0.5893014073301694,-0.07848576403960265,-0.10538386377267879,-0.01053838637726788,-0.0009580351252061709,0.0009580351252061709,15
56,2025-08-29,2025-09-30,WBD,WBD,Communication Services,0.25,0.6778350610480433,0.0356204341862445,0.0641878760547293,0.1615940800652974,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.05707759030040742,0.6207574707476359,0.15518936768690897,0.014108124335173543,0.014108124335173543,1
56,2025-08-29,2025-09-30,WDC,WDC,Information Technology,0.07692307692307693,0.49613839980632624,0.0356204341862445,0.0641536271307472,0.1650625781232514,0.0005236624024297,-0.3820552638384731,1.287934649747219,0.06954036731001567,0.42659803249631056,0.03281523326894697,0.002983203024449724,0.002983203024449724,2
56,2025-08-29,2025-09-30,TSLA,TSLA,Consumer Discretionary,0.1,0.3320154782557032,0.0356204341862445,-0.0143040988612684,0.0533503448273785,-0.0041146616731395,0.5208667093579545,0.5893014073301694,0.00600941107781592,0.32600606717788727,0.03260060671778873,0.002963691519798975,0.002963691519798975,3
56,2025-08-29,2025-09-30,NEM,NEM,Materials,0.2,0.13696773492217007,0.0356204341862445,-0.0314802681298153,0.0376289112936853,0.0022780784293218,0.2501318203732707,0.911333598170212,-0.01750114355129421,0.15446887847346427,0.030893775694692857,0.0028085250631538963,0.0028085250631538963,4
56,2025-08-29,2025-09-30,STX,STX,Information Technology,0.07692307692307693,0.4146001910688286,0.0356204341862445,0.0641536271307472,0.1650625781232514,0.0005236624024297,-0.3820552638384731,1.287934649747219,0.06954036731001567,0.34505982375881294,0.026543063366062537,0.0024130057605511396,0.0024130057605511396,5
56,2025-08-29,2025-09-30,WMB,WMB,Energy,0.25,0.10380813348455908,0.0356204341862445,0.0149992395166911,0.0752031688708336,0.003019347214308,0.1509890622137699,1.023029321771844,0.023742304997590304,0.08006582848696878,0.020016457121742194,0.0018196779201583814,0.0018196779201583814,6
56,2025-08-29,2025-09-30,LYV,LYV,Communication Services,0.25,-0.018559742297142967,0.0356204341862445,0.0641878760547293,0.1615940800652974,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.05707759030040742,-0.07563733259755039,-0.018909333149387596,-0.0017190302863079633,0.0017190302863079633,7
56,2025-08-29,2025-09-30,EXE,EXE,Energy,0.25,0.09774751920700875,0.0356204341862445,0.0149992395166911,0.0752031688708336,0.003019347214308,0.1509890622137699,1.023029321771844,0.023742304997590304,0.07400521420941844,0.01850130355235461,0.0016819366865776918,0.0016819366865776918,8
56,2025-08-29,2025-09-30,DLTR,DLTR,Consumer Staples,0.14285714285714285,-0.13556833993428263,0.0356204341862445,-0.0346344391900189,-0.0115953165867328,0.0054621092043662,0.1027896788907793,0.7371779259503891,-0.016408221852232598,-0.11916011808205004,-0.017022874011721433,-0.0015475340010655848,0.0015475340010655848,9
56,2025-08-29,2025-09-30,NFLX,NFLX,Communication Services,0.25,-0.007721900935793502,0.0356204341862445,0.0641878760547293,0.1615940800652974,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.05707759030040742,-0.06479949123620092,-0.01619987280905023,-0.0014727157099136572,0.0014727157099136572,10
56,2025-08-29,2025-09-30,META,META,Communication Services,0.25,-0.005177097553916932,0.0356204341862445,0.0641878760547293,0.1615940800652974,-0.0011326615807789,0.3094308316009315,0.7351573881135401,0.05707759030040742,-0.06225468785432435,-0.015563671963581088,-0.0014148792694164624,0.0014148792694164624,11
56,2025-08-29,2025-09-30,VMC,VMC,Materials,0.2,0.056532583456650576,0.0356204341862445,-0.0314802681298153,0.0376289112936853,0.0022780784293218,0.2501318203732707,0.911333598170212,-0.01750114355129421,0.07403372700794478,0.014806745401588956,0.0013460677637808143,0.0013460677637808143,12
56,2025-08-29,2025-09-30,CTVA,CTVA,Materials,0.2,-0.08620453882064094,0.0356204341862445,-0.0314802681298153,0.0376289112936853,0.0022780784293218,0.2501318203732707,0.911333598170212,-0.01750114355129421,-0.06870339526934674,-0.013740679053869349,-0.0012491526412608499,0.0012491526412608499,13
56,2025-08-29,2025-09-30,MNST,MNST,Consumer Staples,0.14285714285714285,0.07851302232304258,0.0356204341862445,-0.0346344391900189,-0.0115953165867328,0.0054621092043662,0.1027896788907793,0.7371779259503891,-0.016408221852232598,0.09492124417527517,0.013560177739325024,0.0012327434308477296,0.0012327434308477296,14
56,2025-08-29,2025-09-30,ORCL,ORCL,Information Technology,0.07692307692307693,0.24370944802979655,0.0356204341862445,0.0641536271307472,0.1650625781232514,0.0005236624024297,-0.3820552638384731,1.287934649747219,0.06954036731001567,0.17416908071978088,0.013397621593829298,0.0012179655994390272,0.0012179655994390272,15
